Frequency (Hz)	Signal Counts	Reference Counts	Contrast
2700000000.0	1001.0611048775415	801.0397055381932	1.2497022281872536
2703000000.0	1001.0078780051458	799.721126780233	1.2516961781856581
2706000000.0	999.7997240833787	801.132120500142	1.2479835703743967
2709000000.0	1002.1939169145892	798.6339449761047	1.2548851989312515
2712000000.0	1002.387492049856	799.1043932928053	1.254388663688105
2715000000.0	1000.7435830472683	800.3428861931064	1.2503935504535855
2718000000.0	997.1795497363942	798.7128590924457	1.2484831543459316
2721000000.0	999.46119011123	798.9992580775408	1.2508912617966848
2724000000.0	999.9852472638772	799.762615912428	1.2503525763366927
2727000000.0	1000.2099024244046	801.0402032244879	1.248638830358556
2730000000.0	1000.4837773276639	801.2706364006431	1.2486215416827184
2733000000.0	1000.971125459255	799.1146789264376	1.2526000984038979
2736000000.0	997.9690573373698	800.8061291161275	1.2462055684299727
2739000000.0	999.1512185914844	800.5764135865306	1.248039789375447
2742000000.0	998.7818207966038	800.7495317074532	1.247308654264065
2745000000.0	1000.9591537175932	798.9917261514026	1.2527778711039108
2748000000.0	1001.9693683902391	799.4690032846414	1.2532935789550552
2751000000.0	998.1663908400361	801.398009914048	1.245531406981023
2754000000.0	1002.3232591709132	800.0951407094562	1.252755088953719
2757000000.0	999.4738646485897	798.7810586163977	1.2512488295351176
2760000000.0	997.9986906241892	802.2319440818611	1.244027613194061
2763000000.0	998.6845038364788	798.5132750011569	1.2506799011388157
2766000000.0	1001.8702903025232	800.8003790289428	1.2510861839468652
2769000000.0	1000.7314598267444	797.8724760964863	1.2542498830423705
2772000000.0	1000.0240388511927	799.4044826069292	1.2509612600495126
2775000000.0	1003.1741268589227	800.3633130811264	1.2533984385129344
2778000000.0	1001.8387444419467	799.2318211208699	1.253502072824045
2781000000.0	998.4107278665958	800.3168379050105	1.2475193330683079
2784000000.0	1001.1373353113985	800.5220055037728	1.2506056403551047
2787000000.0	1000.6472110539374	801.0982495656889	1.2490942423060254
2790000000.0	998.8103336478546	799.9888079656843	1.2485303840534465
2793000000.0	1001.1395891722609	800.7878570256398	1.2501932695268207
2796000000.0	1001.3752967719133	801.2687151276218	1.249737170397848
