Frequency (Hz)	Signal Counts	Reference Counts	Contrast
2700000000.0	998.668034218677	800.7347879767124	1.2471895179452614
2703000000.0	1001.4618166777882	800.5593799078653	1.2509525736779754
2706000000.0	1000.1001215794205	799.7762232980355	1.2504749359205876
2709000000.0	1002.2090257223141	799.3601180700332	1.25376410839965
2712000000.0	1001.1981094692959	801.6872305758866	1.2488637354870826
2715000000.0	1001.1352726862206	800.2350555856978	1.2510515075517186
2718000000.0	998.4402906212861	798.1010883471849	1.2510198334511615
2721000000.0	999.8490076473499	800.1321561580669	1.249604830842255
2724000000.0	999.601245657732	800.9881071741336	1.2479601590893785
2727000000.0	1001.0622644721656	798.5484162071272	1.2536024668697239
2730000000.0	997.8817205087838	798.8222728979256	1.2491911584897613
2733000000.0	1001.2312085297481	798.6885863230858	1.2535939860354153
2736000000.0	998.0788841977738	799.5524426009368	1.248296960923579
2739000000.0	1002.2623856075467	799.451964331643	1.2536868133727797
2742000000.0	998.8338020297913	800.8096262579193	1.2472799642746724
2745000000.0	998.7607881126639	799.5255107234991	1.2491918953391177
2748000000.0	1000.7331355039769	801.0681542443729	1.2492484318615098
2751000000.0	1003.3401974518893	800.1583595286081	1.2539270326976029
2754000000.0	1003.2777636740727	799.8814587038202	1.2542830600172294
2757000000.0	998.2212399639614	800.9211173915053	1.2463415163968166
2760000000.0	1000.4021822844911	798.7592370652162	1.2524452123522816
2763000000.0	999.4516784049746	799.2232245248589	1.2505288231572003
2766000000.0	999.5077702987213	801.2920821509206	1.2473700821000593
2769000000.0	996.3310720829799	799.6802437540173	1.2459118252137946
2772000000.0	997.6962643453965	798.6478708831378	1.2492317336827714
2775000000.0	1001.7975493377935	799.9752815329207	1.2522856298986376
2778000000.0	998.1011633804003	800.2435373424876	1.2472467652721997
2781000000.0	999.0792973676573	799.9739394192677	1.2488898052015645
2784000000.0	1001.8410985574185	799.9403676491139	1.252394727249052
2787000000.0	999.5106683933889	800.1362029501792	1.2491756587292224
2790000000.0	999.8891184956558	797.9605111082933	1.2530558900802025
2793000000.0	998.7794203187603	799.3907020573947	1.2494258661605622
2796000000.0	1000.3867789693987	799.6244243357465	1.2510708134014625
2799000000.0	1001.3672534587519	801.4255998908391	1.249482489198182
2802000000.0	1003.103228619455	797.5168893184655	1.2577830539446977
2805000000.0	1000.2461860841464	800.1172250053206	1.25012455028386
2808000000.0	999.7704417992215	800.3300544696732	1.2491976731546144
2811000000.0	999.9333718111783	801.9390181959773	1.246894525796493
2814000000.0	997.5956491213506	800.5437498779088	1.2461475706649314
2817000000.0	998.4945850803769	799.9615756459863	1.248178181900888
2820000000.0	999.911618947728	801.0876065246714	1.2481925956707873
2823000000.0	1000.5694440640117	799.6057625698695	1.2513284557233064
2826000000.0	1001.1902104962066	799.4486786140176	1.2523508228595022
2829000000.0	1000.3940739800573	799.1497356039812	1.2518230682063352
2832000000.0	1003.003507809125	800.7217106545719	1.2526243443420466
2835000000.0	997.7195510379252	798.0595004472705	1.2501819105953325
2838000000.0	997.91104871462	799.3335904782562	1.248428766915139
2841000000.0	1000.5833723631749	801.472694455218	1.248431018655349
2844000000.0	1000.3183025717431	802.4829473685934	1.246529045697317
2847000000.0	999.7640094984683	802.991833718458	1.2450487881910415
2850000000.0	1001.1000032285192	800.9973482627313	1.2498168756735424
2853000000.0	998.6650114443141	800.4739596555902	1.2475921288857381
