Frequency (Hz)	Signal Counts	Reference Counts	Contrast
2700000000.0	1001.0526800299294	799.2606666016031	1.2524733442549236
2703000000.0	1000.1809952621483	799.840499798418	1.2504755579571447
2706000000.0	999.9196999199855	799.1875843018523	1.2511702128024011
2709000000.0	998.6067536955783	799.67542910223	1.2487650831246397
2712000000.0	999.5459655077326	799.4496310544465	1.2502926096661848
2715000000.0	997.0549005898246	799.0608951358029	1.2477833750334786
2718000000.0	1000.3609167939161	801.0753364491148	1.248772582648923
2721000000.0	996.7100051472429	800.6658567760811	1.2448513905170664
2724000000.0	1001.1779370049398	800.065150203804	1.2513705124512742
2727000000.0	1000.6837874088299	799.2899038980436	1.251966004485496
2730000000.0	998.8527813322441	800.1317273820209	1.2483604226024452
2733000000.0	1000.2468162837795	799.15680530388	1.2516277276815966
2736000000.0	1001.2041496029137	799.5290950096075	1.2522422959365636
2739000000.0	1000.8492403261938	800.5004373181562	1.250279442293933
2742000000.0	999.9431549877058	799.0706360655771	1.2513826811496598
2745000000.0	999.877269069538	799.6476665037679	1.2503972823946539
2748000000.0	998.7614670303082	799.537670417317	1.2491737462588932
2751000000.0	1000.6019925065634	801.0876502203469	1.249054322871334
2754000000.0	999.561227357372	800.244324472002	1.2490700612177144
2757000000.0	1001.8273757666868	798.2012150758559	1.2551063025774518
2760000000.0	1001.5572324661235	799.628211417363	1.2525286353902345
2763000000.0	1000.37578264117	799.2626026060498	1.251623408100638
2766000000.0	999.0539209228591	799.5026719901898	1.2495942239141358
2769000000.0	1001.6371149847743	800.0946125162789	1.251898337166212
2772000000.0	999.3639758707155	798.0534186120319	1.2522519828419523
2775000000.0	999.1434289890723	800.189149278256	1.248634063446457
2778000000.0	998.621158703749	800.6627689905479	1.247243155770539
2781000000.0	1001.3306077909605	800.1227277290978	1.2514712719546528
2784000000.0	998.5128198288071	801.1228668842188	1.2463916099565235
2787000000.0	1000.6831690181186	801.1209462552783	1.2491037385748862
2790000000.0	998.6471037054555	799.0675950241598	1.2497654890826368
2793000000.0	998.9933703765071	797.865044603105	1.2520831400421264
2796000000.0	999.1993714849158	801.3082002001743	1.2469601225038087
2799000000.0	1001.0329317550694	800.3374052932348	1.2507636468500456
2802000000.0	998.8713087537728	800.6791207948155	1.2475301063954516
2805000000.0	1002.2698885020593	800.1720562167407	1.2525679704948067
2808000000.0	999.4488710797801	800.4168031409268	1.2486605318102129
2811000000.0	1002.8678642274916	800.1092057527948	1.253413730296889
2814000000.0	1000.4072925863622	798.519555916437	1.252827542136053
2817000000.0	1000.1481279330419	798.8759204505438	1.251944266099529
2820000000.0	1000.2680205140961	801.0942966375076	1.2486270651440101
2823000000.0	1000.6200571859137	799.7278786899752	1.2512006694389817
2826000000.0	1000.3921391874347	801.3915476525343	1.2483188051057192
2829000000.0	999.9177062215092	799.1220131182494	1.2512703815024895
2832000000.0	999.2306812036647	798.6613543729359	1.2511318792784267
2835000000.0	999.0569924431545	799.3083441596151	1.2499018679625484
2838000000.0	999.6464798157299	801.7943975738916	1.2467616172431595
2841000000.0	1000.4747685211352	800.8804218059632	1.2492186614639575
2844000000.0	999.9567235371743	800.652310844545	1.2489275431958708
2847000000.0	1000.476416209504	798.8731433066272	1.2523595574491562
2850000000.0	997.7546743967116	799.6130924451027	1.2477968205169332
2853000000.0	998.2444862565812	799.449891282125	1.2486642341718723
2856000000.0	998.8642512700793	799.3641599649197	1.249573475140435
2859000000.0	999.8185852042028	799.3832711992247	1.2507374387561145
2862000000.0	998.1554108426444	799.0956470535893	1.2491063047621702
2865000000.0	1001.5514604895434	799.1791197219151	1.2532252604873442
2868000000.0	1001.1155981699578	799.0913960104574	1.2528173913123406
2871000000.0	996.8143200957319	803.1373298933705	1.2411505268072587
2874000000.0	999.0793717534998	800.0763635778285	1.2487300178269958
2877000000.0	998.5379064602205	799.4226412981925	1.2490738376369754
2880000000.0	1001.2185529478031	800.3969403136897	1.2509025241343474
2883000000.0	996.3495810609788	801.173699848753	1.243612441657872
2886000000.0	1001.3173440010019	799.3025034326295	1.2527389063599994
2889000000.0	1002.4923928473124	799.7281811225391	1.2535414113332397
