2700000000	0.50220996	0.50303716
2703000000	0.50534703	0.48925694
2706000000	0.48559089	0.49232704
2709000000	0.50224000	0.51556060
2712000000	0.48898337	0.50271765
2715000000	0.50665973	0.50479003
2718000000	0.50494982	0.48951688
2721000000	0.48232979	0.50365185
2724000000	0.48146528	0.50541349
2727000000	0.49859370	0.49757804
2730000000	0.48828317	0.49576221
2733000000	0.49160052	0.50459858
2736000000	0.49595659	0.49647232
2739000000	0.50071548	0.51708942
2742000000	0.52119048	0.49364336
2745000000	0.49210021	0.48150586
2748000000	0.49530195	0.50546342
2751000000	0.50219508	0.50478838
2754000000	0.50436941	0.49004120
2757000000	0.51739900	0.49127080
2760000000	0.49134786	0.48570233
2763000000	0.49044715	0.51077216
2766000000	0.49723460	0.48752900
2769000000	0.51803640	0.48285560
2772000000	0.49616294	0.50938894
2775000000	0.49787970	0.50251616
2778000000	0.50924306	0.49539063
2781000000	0.50921707	0.51400376
2784000000	0.49848290	0.49883764
2787000000	0.51423104	0.50906266
2790000000	0.51529903	0.50360817
2793000000	0.51301013	0.50499126
2796000000	0.50053089	0.49605356
2799000000	0.50342265	0.49464283
2802000000	0.50501274	0.51279753
2805000000	0.49592247	0.50353961
2808000000	0.50413887	0.50783476
2811000000	0.48909030	0.51810572
2814000000	0.51617780	0.50649611
2817000000	0.50203833	0.49827058
2820000000	0.48762669	0.50680504
2823000000	0.50320797	0.51270489
2826000000	0.51471749	0.51020153
2829000000	0.49450796	0.51820083
2832000000	0.49704872	0.51587307
2835000000	0.49797764	0.48318975
2838000000	0.50727454	0.49595017
2841000000	0.49442787	0.52752523
2844000000	0.51070755	0.51147736
2847000000	0.50807868	0.50914778
2850000000	0.50727382	0.50033488
2853000000	0.49056122	0.50515666
2856000000	0.51192316	0.50198991
2859000000	0.48659044	0.49324916
2862000000	0.49600647	0.50612293
2865000000	0.51290596	0.48777592
2868000000	0.50422203	0.51781639
2871000000	0.48875856	0.49988547
2874000000	0.51675778	0.49014876
2877000000	0.48923362	0.49682865
2880000000	0.50348348	0.51398891
2883000000	0.49633331	0.50675986
2886000000	0.50770476	0.49809102
2889000000	0.50110476	0.48731331
2892000000	0.49513692	0.49975647
2895000000	0.50123941	0.49969973
2898000000	0.50188107	0.48825958
2901000000	0.51751065	0.51104326
2904000000	0.49660215	0.50111609
2907000000	0.49473004	0.49452614
2910000000	0.50073872	0.50415926
2913000000	0.49010195	0.49917002
2916000000	0.48624467	0.51536346
2919000000	0.48244429	0.49990928
2922000000	0.50266114	0.51469511
2925000000	0.50526458	0.48943116
2928000000	0.49708156	0.49840259
2931000000	0.50106171	0.50431798
2934000000	0.50686035	0.50529200
2937000000	0.49885890	0.50554480
2940000000	0.49545041	0.48859012
2943000000	0.48755272	0.48445764
2946000000	0.49637523	0.49982298
2949000000	0.49037523	0.48612965
2952000000	0.51252910	0.51190686
2955000000	0.50764557	0.49568081
2958000000	0.49672112	0.49412786
2961000000	0.51801234	0.49740611
2964000000	0.49189319	0.50383373
2967000000	0.49305173	0.51426779
2970000000	0.49129845	0.49498314
2973000000	0.49343541	0.50680087
2976000000	0.49970465	0.50516473
2979000000	0.50335418	0.49640652
2982000000	0.50404997	0.49845716
2985000000	0.49977731	0.50035237
2988000000	0.48605622	0.50511614
2991000000	0.50294832	0.50186594
2994000000	0.49762087	0.49210852
2997000000	0.50415571	0.50620684
3000000000	0.49013536	0.48051166
