Frequency (Hz)	Signal Counts	Reference Counts	Contrast
2700000000.0	1001.2840567155837	800.1283215951098	1.2514043431426805
2703000000.0	999.8248454353646	799.2137138776768	1.251010622158058
2706000000.0	1001.0520919818235	799.3148316768913	1.2523877354830328
2709000000.0	1001.8592013139709	800.1137240770836	1.252146002706799
2712000000.0	998.0318149238459	798.5026649663299	1.2498791284133404
2715000000.0	999.9917165965458	801.024729863381	1.2483905668768798
2718000000.0	1001.4965944522952	801.0344903537639	1.2502540234066581
2721000000.0	1001.0982693054784	799.801399667024	1.25168356759848
2724000000.0	1000.0865731256409	799.1132778649624	1.2514953772231525
2727000000.0	999.5506386622661	801.2287556257368	1.2475221734667343
2730000000.0	1003.0508947196098	798.0657973848743	1.256852377343368
2733000000.0	999.1746056033986	802.3126940359542	1.2453680628897321
2736000000.0	998.618551265049	799.3543116443765	1.2492814972258794
2739000000.0	999.6036480031852	800.5713413283646	1.2486128298629477
2742000000.0	1000.0929248795993	800.6604232146746	1.2490850001854688
2745000000.0	1001.0546490178476	801.1710083206976	1.2494893582284237
2748000000.0	1002.6564199457175	801.2365602250486	1.2513862568429164
2751000000.0	1001.3097820034076	800.46554918792	1.2509092777562332
2754000000.0	999.6634657081061	800.1487764000169	1.2493469904506185
2757000000.0	999.1599509191807	800.1031616497634	1.2487889047444514
2760000000.0	998.8244581907257	801.0178548741156	1.2469440626235435
2763000000.0	997.8799448570281	800.5601725503343	1.2464771282314666
2766000000.0	1001.1679736154146	799.1353213254039	1.2528140690301737
2769000000.0	1000.1216405758232	799.3028410623801	1.2512424442862333
2772000000.0	999.0347885918899	800.4761208741719	1.248050706997829
2775000000.0	998.1092304425769	799.6675853616309	1.2481551693647872
2778000000.0	1000.9842802910546	801.7679894432379	1.248471245386282
2781000000.0	1000.5344478887748	799.3925634380273	1.2516184083395478
2784000000.0	1000.7302452937957	800.2801629966699	1.2504748856282222
2787000000.0	1000.6391164706089	799.9364391645391	1.2508982807630133
2790000000.0	1002.2231519968863	800.3429710044204	1.2522420865883395
2793000000.0	1001.3621187756039	800.7134868364963	1.2505873014976199
2796000000.0	1000.1024361989474	800.8607970883818	1.248784357824644
2799000000.0	999.4919868288124	799.2938181466134	1.250468806510245
2802000000.0	1000.1762975689951	801.8704345993759	1.247304120981459
2805000000.0	1001.3425813664113	799.5893666498289	1.2523210326844403
2808000000.0	998.8726931572776	801.4362514076294	1.2463532706473834
2811000000.0	998.9791640350188	799.6710148501958	1.2492376808507433
2814000000.0	997.7341665844913	800.2141571157409	1.2468339352813793
2817000000.0	997.7218247492422	800.0973782673819	1.2470004925023224
2820000000.0	1002.6372753984269	800.6389324978829	1.2522964281418805
2823000000.0	999.953968852289	800.4806308434745	1.2491919608331152
2826000000.0	999.241509644819	800.2234639144962	1.2487030869562052
2829000000.0	997.3217273247809	800.8660214169545	1.2453040841466114
2832000000.0	999.8862586626592	801.0128726101633	1.2482773908544706
2835000000.0	1000.9246014089109	800.4157211250877	1.25050592459876
2838000000.0	999.6900489995644	799.8824207244369	1.2497962489213925
2841000000.0	999.6111209798144	801.4802697498106	1.2472061493065225
2844000000.0	997.6874978712983	799.3987617846427	1.2480473395330007
2847000000.0	998.7299725526636	800.1730781863985	1.248142432905012
2850000000.0	1001.0384068486427	800.707361284072	1.2501925862693524
2853000000.0	998.872896344403	799.2794331655699	1.2497167509844926
2856000000.0	996.5210171896223	799.5625732339039	1.2463327456150204
2859000000.0	998.5274996075091	800.7977377119685	1.246915984628643
2862000000.0	999.328774909714	798.7709431457109	1.251083033859705
2865000000.0	1000.4381262248247	799.2305549480548	1.2517516003749973
2868000000.0	999.3622996222998	801.3950956606285	1.2470282199549492
2871000000.0	999.2259287653444	799.8492550524663	1.2492678119701441
2874000000.0	998.6680294708559	801.6741381634504	1.2457281355722631
2877000000.0	997.9561766283895	799.0743722804841	1.2488902300549511
2880000000.0	998.9914336841365	800.9324691361123	1.247285473095692
2883000000.0	1001.0480645207272	801.149131161608	1.2495152594989154
2886000000.0	1002.3875859029654	799.2033314573365	1.2542334928398322
2889000000.0	1001.5113443952647	800.6343751007406	1.250897257901584
2892000000.0	1001.268676956841	799.2094400661074	1.2528238866573198
2895000000.0	1000.0494037287689	799.6978318308663	1.2505340941580498
2898000000.0	998.8617482873793	800.1242383559099	1.248383313996129
2901000000.0	999.5483525284818	799.1687478056707	1.2507350359645648
2904000000.0	1001.1969595456545	799.7587165056067	1.2518737700292832
2907000000.0	999.7055969055103	799.7179130991005	1.2500727825783082
2910000000.0	1000.8371962807992	800.5173691845711	1.2502379521137428
2913000000.0	998.8422051763396	800.904755225226	1.2471423083203579
2916000000.0	1002.6624308435352	800.8628898483149	1.251977640059513
2919000000.0	999.4044665723592	798.9762227022712	1.2508563311085856
2922000000.0	998.6599330080489	800.0913869510819	1.2481823317879408
2925000000.0	999.7073484573161	800.6495823241619	1.2486203334488983
2928000000.0	997.9727499593527	799.1713644051642	1.2487593955548688
2931000000.0	999.4251720738698	801.0886428531317	1.2475837486777357
2934000000.0	1001.8400198300018	799.891934611528	1.25246921050223
2937000000.0	999.0581316827012	799.7507307009096	1.2492119023225106
2940000000.0	1001.6315890797919	800.477947132364	1.2512919221173322
2943000000.0	998.5438748214797	799.6797095110425	1.2486797688439926
2946000000.0	997.6340656745042	800.7161385852806	1.2459272613602388
2949000000.0	998.6940391007596	800.6263063856225	1.2473909876997442
2952000000.0	999.6874840117401	800.2951218219006	1.249148541273019
2955000000.0	996.6761127502432	800.9167344681322	1.2444191385414236
2958000000.0	999.2682300248143	799.6491313319898	1.249633359021244
2961000000.0	999.1982756570197	800.4292018297824	1.2483281136830726
2964000000.0	999.3241377583213	799.0881091755311	1.250580663488268
2967000000.0	998.2497356564859	799.7976543025	1.2481278611989117
2970000000.0	1001.2224255818986	799.6073799541427	1.252142552310258
2973000000.0	1002.2202352811969	800.1646650619944	1.2525174867644873
2976000000.0	998.8242163605637	800.7717167280381	1.2473270415216091
2979000000.0	999.9237160459813	800.365146539824	1.249334407387551
2982000000.0	1000.9409590761145	797.9022492923436	1.2544656440859079
2985000000.0	1000.5881349564235	800.1029468857492	1.250574240291234
2988000000.0	998.9402309335452	800.8852106926724	1.2472951399234582
2991000000.0	1001.4322639312707	799.9408831091029	1.2518828391906138
2994000000.0	1000.1587918504458	799.8688195097973	1.2504035254973398
2997000000.0	1001.1013808834908	799.6724557654067	1.2518892875024519
3000000000.0	999.0327925514468	800.6356846249064	1.247799482007211
