Frequency (Hz)	Signal Counts	Reference Counts	Contrast
2700000000.0	1002.0010844275234	799.8999747555571	1.252657977309884
2703000000.0	1000.0000896618858	801.766057935347	1.2472467246081949
2706000000.0	999.7663709974296	800.6660127004247	1.2486684274576543
2709000000.0	999.9148688960462	799.0789219002348	1.251334306902023
2712000000.0	999.0856958631273	799.2340603756429	1.2500539521470762
2715000000.0	1000.3253479430298	799.6763222285514	1.2509128007633217
2718000000.0	1001.3066993180355	800.1064203919151	1.251466897150465
2721000000.0	998.6079481761279	800.9059627332574	1.246847938012812
2724000000.0	1002.190312532483	796.9091174482801	1.2575967454626666
2727000000.0	999.2529157869983	800.6523958390716	1.2480483677811223
2730000000.0	999.6533705384385	799.6092086430073	1.2501774113318682
2733000000.0	1000.2516739985508	799.7156908905563	1.250759095253814
2736000000.0	1000.1560856915198	802.2947016210511	1.246619332859467
2739000000.0	1001.0113962244935	801.1835655455573	1.2494157884315384
2742000000.0	999.1848833086937	800.7159608722651	1.2478643265961942
2745000000.0	996.232027980233	801.225487113273	1.2433853440802878
2748000000.0	997.1309214228129	800.3819897179443	1.2458187893185892
2751000000.0	998.6472230365292	799.4848223554338	1.2491134229344407
2754000000.0	1001.2360770628217	799.7131455036995	1.2519940214715277
2757000000.0	1001.0688423551223	799.5677809996162	1.2520124824234293
2760000000.0	996.9676751825962	800.3643610089773	1.245642264637785
2763000000.0	1000.8154127994336	801.140386808978	1.249238497120063
2766000000.0	998.6309590630332	801.2244082946698	1.2463810996329037
2769000000.0	1000.8059655694415	799.1744354859237	1.2522997747806075
2772000000.0	997.6495533377833	802.6404978541874	1.242959402129523
2775000000.0	1001.4884938721425	802.143618608753	1.248515191841999
2778000000.0	0.0	0.0	0.0
2781000000.0	0.0	0.0	0.0
2784000000.0	0.0	0.0	0.0
2787000000.0	0.0	0.0	0.0
2790000000.0	0.0	0.0	0.0
2793000000.0	0.0	0.0	0.0
2796000000.0	0.0	0.0	0.0
2799000000.0	0.0	0.0	0.0
2802000000.0	0.0	0.0	0.0
2805000000.0	0.0	0.0	0.0
2808000000.0	0.0	0.0	0.0
2811000000.0	0.0	0.0	0.0
2814000000.0	0.0	0.0	0.0
2817000000.0	0.0	0.0	0.0
2820000000.0	0.0	0.0	0.0
2823000000.0	0.0	0.0	0.0
2826000000.0	0.0	0.0	0.0
2829000000.0	0.0	0.0	0.0
2832000000.0	0.0	0.0	0.0
2835000000.0	0.0	0.0	0.0
2838000000.0	0.0	0.0	0.0
2841000000.0	0.0	0.0	0.0
2844000000.0	0.0	0.0	0.0
2847000000.0	0.0	0.0	0.0
2850000000.0	0.0	0.0	0.0
2853000000.0	0.0	0.0	0.0
2856000000.0	0.0	0.0	0.0
2859000000.0	0.0	0.0	0.0
2862000000.0	0.0	0.0	0.0
2865000000.0	0.0	0.0	0.0
2868000000.0	0.0	0.0	0.0
2871000000.0	0.0	0.0	0.0
2874000000.0	0.0	0.0	0.0
2877000000.0	0.0	0.0	0.0
2880000000.0	0.0	0.0	0.0
2883000000.0	0.0	0.0	0.0
2886000000.0	0.0	0.0	0.0
2889000000.0	0.0	0.0	0.0
2892000000.0	0.0	0.0	0.0
2895000000.0	0.0	0.0	0.0
2898000000.0	0.0	0.0	0.0
2901000000.0	0.0	0.0	0.0
2904000000.0	0.0	0.0	0.0
2907000000.0	0.0	0.0	0.0
2910000000.0	0.0	0.0	0.0
2913000000.0	0.0	0.0	0.0
2916000000.0	0.0	0.0	0.0
2919000000.0	0.0	0.0	0.0
2922000000.0	0.0	0.0	0.0
2925000000.0	0.0	0.0	0.0
2928000000.0	0.0	0.0	0.0
2931000000.0	0.0	0.0	0.0
2934000000.0	0.0	0.0	0.0
2937000000.0	0.0	0.0	0.0
2940000000.0	0.0	0.0	0.0
2943000000.0	0.0	0.0	0.0
2946000000.0	0.0	0.0	0.0
2949000000.0	0.0	0.0	0.0
2952000000.0	0.0	0.0	0.0
2955000000.0	0.0	0.0	0.0
2958000000.0	0.0	0.0	0.0
2961000000.0	0.0	0.0	0.0
2964000000.0	0.0	0.0	0.0
2967000000.0	0.0	0.0	0.0
2970000000.0	0.0	0.0	0.0
2973000000.0	0.0	0.0	0.0
2976000000.0	0.0	0.0	0.0
2979000000.0	0.0	0.0	0.0
2982000000.0	0.0	0.0	0.0
2985000000.0	0.0	0.0	0.0
2988000000.0	0.0	0.0	0.0
2991000000.0	0.0	0.0	0.0
2994000000.0	0.0	0.0	0.0
2997000000.0	0.0	0.0	0.0
3000000000.0	0.0	0.0	0.0
