Frequency (Hz)	Signal Counts	Reference Counts	Contrast
2700000000.0	1002.1062588106188	801.1129362294865	1.2508926188698515
2703000000.0	1003.612102647691	798.7233012595138	1.2565203757860652
2706000000.0	1001.8288377228422	799.6860245782653	1.2527777239213127
2709000000.0	1001.563776734769	801.1327564229725	1.2501845277263577
2712000000.0	999.8544014984662	799.9424910718201	1.2499078529492662
2715000000.0	997.2821484047823	800.2625628745642	1.2461936802622862
2718000000.0	1001.3912974421777	800.491257044276	1.2509709364468296
2721000000.0	1001.6759705197588	799.26929493977	1.2532396488410598
2724000000.0	1000.1863475906146	799.5421307620959	1.2509488982616483
2727000000.0	999.1353203835475	800.7138333167334	1.2478057438384804
2730000000.0	1000.9924386089815	801.8023849480378	1.248427863773257
2733000000.0	998.1814652099458	798.4913712738467	1.250084222723071
2736000000.0	1000.2737617605804	801.3758606171851	1.248195523371783
2739000000.0	1001.7628741878395	800.2546756823344	1.2518050873413389
2742000000.0	1001.389540978329	800.9357001899336	1.250274573528012
2745000000.0	999.6406600737087	799.650400430737	1.2500971168591244
2748000000.0	1000.7265139885051	799.8137983244899	1.251199361757577
2751000000.0	1000.8741192118222	797.5973616119957	1.2548613716436963
2754000000.0	997.8293597658399	800.7666040625123	1.246092625121444
2757000000.0	998.2672570576505	800.1153586641501	1.2476541616752979
2760000000.0	1000.1454427223872	800.0616123880654	1.250085527459693
2763000000.0	1000.351038297216	799.8919093192565	1.2506077716782498
2766000000.0	1001.3825080858134	799.2644288204561	1.2528801132356664
2769000000.0	998.4384164842272	800.4426813958804	1.2473577929940778
2772000000.0	1000.6239155186074	800.4354105144748	1.2500995113090545
2775000000.0	1001.2651328976883	798.6652227796067	1.2536731340485443
2778000000.0	1000.1150120362432	800.2232676410601	1.249794966577808
2781000000.0	999.7690717111117	798.9840237396991	1.2513004540837056
2784000000.0	997.1671550458676	800.464445615012	1.2457357231897104
2787000000.0	1000.0475416884973	801.3062598723258	1.248021626397674
2790000000.0	998.8242114080839	799.1836712258443	1.2498055795809953
2793000000.0	999.7815346191893	800.6527550720524	1.2487080426385555
2796000000.0	999.537324924052	800.7755024043469	1.2482116672187376
2799000000.0	999.7823115889221	799.3263908656403	1.2507810614212245
2802000000.0	999.491422124988	801.8561771717094	1.2464721861348922
2805000000.0	998.7513342342033	800.0065944576545	1.2484288769035499
2808000000.0	1003.5694287943461	798.159188168047	1.2573549783944244
2811000000.0	998.0897278881037	799.4977115355339	1.2483959784839775
2814000000.0	999.8637640678849	801.528534515199	1.2474462492750156
2817000000.0	997.7345659599093	798.6871563736258	1.2492182427097513
2820000000.0	1001.7971911962443	799.7968452287903	1.2525645695810037
2823000000.0	997.4296633439441	801.4154146306793	1.2445850742758613
2826000000.0	1004.0233453923029	800.3177006753399	1.2545309750678613
2829000000.0	1000.8054749426683	796.7560228361608	1.2561002945169664
2832000000.0	1000.6032732757423	799.1854857594217	1.2520288357400842
2835000000.0	998.5458334395479	799.2489478506681	1.2493552054398407
2838000000.0	999.4751046341063	800.3519546005621	1.2487944820887233
2841000000.0	997.4401007082705	799.5672588675169	1.2474749180212992
2844000000.0	999.4042698412019	797.966453449859	1.252438953442797
2847000000.0	1001.0749771994646	800.5959546585841	1.2504122352533935
2850000000.0	998.2955701078212	800.1694064812568	1.2476052721108442
2853000000.0	999.8882179869044	798.3878250937802	1.2523841002578608
