Frequency (Hz)	Signal Counts	Reference Counts	Contrast
2700000000.0	1000.2506672221689	799.0731762947615	1.251763539179542
2703000000.0	996.8275214552755	801.8409640328381	1.2431736044536283
2706000000.0	1001.2928150641364	799.5999072228971	1.2522422851970334
2709000000.0	999.7228026053266	800.4899605427746	1.2488886205736567
2712000000.0	1000.0923604124982	798.289390440094	1.252794252797411
2715000000.0	1000.972796997473	799.0757130697343	1.2526632716093067
2718000000.0	998.6582302828089	800.6123246380589	1.2473680451200682
2721000000.0	999.9948134850908	799.1325235323492	1.2513504131516062
2724000000.0	1000.689506978611	800.4544195516265	1.2501517669665012
2727000000.0	997.2221800581208	799.9254315449828	1.246643925461999
2730000000.0	1003.3349373959287	800.6440402995327	1.2531598149666692
2733000000.0	1001.0797491730315	800.3920503035297	1.2507367468147588
2736000000.0	999.3756520135051	800.1785382067219	1.2489408354455538
2739000000.0	1000.5025243391458	800.6443088888551	1.2496217274405617
2742000000.0	1002.205248507795	799.0222534032102	1.2542895322867216
2745000000.0	998.9772926256117	798.9613577322906	1.2503449421647008
2748000000.0	1002.253634584484	800.9460091076181	1.2513373226007514
2751000000.0	1000.4675527203582	799.7516708948522	1.250972757082111
2754000000.0	999.7658723516297	798.7730313142403	1.2516269743192145
2757000000.0	999.331343316128	799.9345415392555	1.2492663979644982
2760000000.0	1000.1225672370373	800.3779969308255	1.2495627954193689
2763000000.0	1000.004260015472	798.0875412016409	1.2530007153223006
2766000000.0	1000.0844340089465	800.4448480195689	1.24941079511389
2769000000.0	999.7635130264608	800.1882041288413	1.2494104610238483
2772000000.0	998.3518461812662	799.224421993671	1.2491508251097614
2775000000.0	1000.8084277390686	799.9856068673844	1.2510330425294454
2778000000.0	1000.315077603838	801.387608348903	1.2482287811572041
2781000000.0	999.7649399846222	798.9927943680447	1.2512815472577274
2784000000.0	998.6617654130489	800.6751034999849	1.247274657407988
2787000000.0	1000.5363221803681	799.9572737755988	1.2507372018234002
2790000000.0	996.2917287662324	799.6827053493672	1.2458587913702224
2793000000.0	999.1298798972782	800.0743480791833	1.2487962928645155
2796000000.0	1002.0520579815278	801.0716988095646	1.25088935169053
2799000000.0	999.9437763746456	799.9004770437178	1.250085235691133
2802000000.0	1001.2991378299849	799.5141235571841	1.2523845524767248
2805000000.0	999.4040627037995	800.1433622524312	1.2490312484633286
2808000000.0	999.5932864660871	798.4519964654676	1.2519140673340639
2811000000.0	1000.7928621914957	800.2185247936379	1.250649455346691
2814000000.0	1001.5553556021077	798.1383689125737	1.2548643125209984
2817000000.0	999.0400249300861	801.4765098505263	1.2464994452755764
2820000000.0	999.1223051479296	799.642122084769	1.2494618249262437
2823000000.0	1002.1808982274905	799.8597317007166	1.25294580850643
2826000000.0	1003.3657499234604	800.7211646400946	1.253077593339811
2829000000.0	995.1711131757899	797.6529207532269	1.2476242326500173
2832000000.0	1000.2086248025518	801.1965964977769	1.2483935018879315
2835000000.0	1001.1870032087234	799.9816757965638	1.2515124202211432
2838000000.0	999.5914390874949	799.5440502935194	1.2502018353091822
2841000000.0	1000.590428373906	799.9146291277076	1.2508715204584167
2844000000.0	998.5803058865271	801.2646865601081	1.2462552295590492
2847000000.0	996.4476740900891	798.8484804634447	1.2473550347269973
2850000000.0	997.4517579381007	799.5952819187866	1.2474457772493586
2853000000.0	1000.9129200818794	799.8611179292952	1.2513583891576994
2856000000.0	1002.318328665358	799.1910581227891	1.2541660951759048
2859000000.0	996.9072667982604	800.4777588316884	1.2453903382066034
2862000000.0	1001.6918577823232	798.7244254731669	1.2541144678139995
2865000000.0	998.7078818060975	800.3862913611978	1.2477823428330075
2868000000.0	1002.3600821139668	800.821795310239	1.251664337788973
2871000000.0	996.917725575563	799.7268996264329	1.2465727063091683
2874000000.0	999.3235423387631	798.8010622262993	1.2510293107943515
2877000000.0	1003.3248217406923	800.4526850501052	1.2534467564161997
2880000000.0	999.8553607015067	800.5191822210467	1.2490086220387626
2883000000.0	1003.4425219169648	800.743002439625	1.2531392954540657
2886000000.0	1001.9976493632645	800.1322518005098	1.252290039688444
2889000000.0	999.0996585494069	799.554325571962	1.2495707003207068
2892000000.0	1000.3715317075477	800.6635580168585	1.2494280796110422
2895000000.0	1000.5952776247243	798.0386161959285	1.2538181202237282
2898000000.0	998.4080989937938	799.4620548731082	1.2488498896326765
