Frequency (Hz)	Signal Counts	Reference Counts	Contrast
2700000000.0	1001.013991870135	798.3549655969388	1.2538457641102863
2703000000.0	998.3253184505757	801.5999713622609	1.2454158609237402
2706000000.0	998.206332412555	800.3775455337039	1.2471693364997338
2709000000.0	999.6936945860456	800.8145028774485	1.2483461413273533
2712000000.0	998.6925470352107	800.59842808489	1.247432560446292
2715000000.0	1000.9651163810803	800.7311032272847	1.2500639882062379
2718000000.0	1001.0164862871314	800.6090275241461	1.2503187596856584
2721000000.0	1001.1636259676375	800.9830142436949	1.2499186726362197
2724000000.0	999.0908219269002	799.9384717091403	1.248959585344424
2727000000.0	1000.3663000882858	800.3462248242909	1.249916934771458
2730000000.0	1002.4744817438731	799.6096295573436	1.25370486383316
2733000000.0	999.7680322575347	799.2853729035781	1.250827384249082
2736000000.0	1001.8882808053972	798.7893550336416	1.2542584280723195
2739000000.0	997.7927691264076	799.2899330738692	1.2483489755577757
2742000000.0	998.2205731106817	799.5148435005781	1.2485328836924339
2745000000.0	1001.5055529969069	800.4395455561731	1.2511944950208902
2748000000.0	998.9809764737398	799.4532613450023	1.2495802128482802
2751000000.0	998.5585164377181	798.8031313752225	1.2500683550383636
2754000000.0	1001.8113157529692	800.5830699663384	1.2513521123986444
2757000000.0	1001.5956902145622	800.3206215195094	1.2514930432667182
2760000000.0	1000.7514628536627	800.9350216021321	1.2494789662859696
2763000000.0	999.3247598866121	799.9985091254212	1.2491582777811667
2766000000.0	1002.243327143063	799.7794212646692	1.2531496816437753
2769000000.0	998.48304852396	800.933135276525	1.2466496946455212
2772000000.0	1001.997894484632	800.2165752960641	1.2521583848896316
2775000000.0	999.8731666147614	799.1243608965907	1.2512109698332026
2778000000.0	1001.8839952363644	801.2986458022334	1.2503253318658882
2781000000.0	998.8932112437335	800.4913712207311	1.2478500670412525
2784000000.0	997.6586273494828	799.2381498846365	1.2482620198916763
2787000000.0	1001.1029103821861	799.5897434012314	1.2520207001702823
2790000000.0	1000.8105534501678	799.6614884267366	1.2515427689523655
2793000000.0	999.0443615213015	800.1158891546829	1.2486245743435807
2796000000.0	999.5664093595049	800.9988443850658	1.2478999393899015
2799000000.0	1001.6349064299187	799.2806079838085	1.2531705341338764
2802000000.0	997.128545616236	800.6298241701821	1.2454301794836538
2805000000.0	1002.2988030009691	799.7778291216513	1.2532215404142106
2808000000.0	998.643287696941	799.8239599400929	1.248578859492706
2811000000.0	1000.575278853732	799.1229928196472	1.252091715348191
2814000000.0	1000.1286907704936	800.1947119877555	1.2498566608695578
2817000000.0	1000.1020321589164	799.9669453402148	1.2501791955086181
2820000000.0	997.5790664243538	800.6835293444362	1.2459093135600363
2823000000.0	998.6274115679862	801.336896437847	1.246201711174348
2826000000.0	997.7248916007678	801.0560903735525	1.2455118980938074
2829000000.0	998.9620738143138	800.6034440759726	1.2477613994869579
2832000000.0	997.0225395044291	799.563321084046	1.2469588251655521
2835000000.0	1003.0309610181737	797.4940049032681	1.257728528178511
2838000000.0	999.6818068539386	799.6894232356276	1.250087568757782
2841000000.0	997.0974806665703	800.3355398902017	1.2458493106570807
2844000000.0	1001.9268709823201	799.4185974203554	1.2533194426742622
2847000000.0	1000.6887999313137	799.9995517866516	1.2508617007302811
2850000000.0	1000.5081631492249	799.7546799970517	1.251018828865013
2853000000.0	998.8677892716571	800.6142956763427	1.2476267219633317
2856000000.0	1002.5051374127429	799.4362056008177	1.2540151801847756
2859000000.0	999.9486999963473	800.5986146770181	1.249001286868017
2862000000.0	999.1949463008369	799.7364756607963	1.249405243740114
2865000000.0	999.3187079957207	801.9571487460795	1.2460998814690174
2868000000.0	1000.8485591557154	800.170606096031	1.2507939576020872
2871000000.0	1002.4888709634897	800.1160255565089	1.252929373919518
2874000000.0	1000.3299399462412	799.9094585793605	1.2505539585977987
2877000000.0	995.395528107107	800.562458691652	1.2433702296431286
2880000000.0	998.1975554515326	798.356033045678	1.250316292648872
2883000000.0	1001.0395643070417	801.3390581765498	1.2492085018105958
2886000000.0	1002.0016898320553	798.1257547219889	1.2554433733078598
2889000000.0	1001.7998789594253	799.6984303147314	1.2527220774525647
2892000000.0	1000.2388052671889	801.2833478642387	1.248296009062526
2895000000.0	998.5564620682311	801.2046062186316	1.2463189231787146
2898000000.0	1000.9048764390608	799.0717581367645	1.2525844722292785
2901000000.0	1001.5125398319373	799.9251682088321	1.2520077872715187
2904000000.0	999.9388470974355	800.0695392954725	1.249814919810551
2907000000.0	999.5532423927862	799.1874517224069	1.250711882723573
2910000000.0	1000.9890237978162	798.6576662692969	1.2533392792354363
2913000000.0	998.7665357976693	799.2681977476832	1.2496012460049921
2916000000.0	999.2935684973843	799.9117636711693	1.2492547476876181
2919000000.0	998.7427973245884	799.6541237863456	1.2489684822677611
2922000000.0	995.6428213887518	800.0903017793083	1.2444130608439539
2925000000.0	999.6647243434217	799.4503928561957	1.2504399688540029
2928000000.0	999.1828683205551	801.4315932557372	1.2467475411862325
2931000000.0	995.5721559485274	800.655145228355	1.243446897059008
2934000000.0	1000.2637869790832	799.06398999561	1.251794348766209
2937000000.0	999.4568729716884	799.44016114764	1.2501959765655426
2940000000.0	1000.5685667546925	799.1423749375687	1.2520529484284446
2943000000.0	998.1453841339363	799.8411148731174	1.247929576978894
2946000000.0	999.6847107374123	797.2507960541374	1.253914973412618
2949000000.0	999.3231150619029	799.9556109278012	1.2492232086513801
2952000000.0	1001.0035281144916	800.6737944535391	1.250201436650837
2955000000.0	998.9466723930224	800.17099758415	1.248416495235405
2958000000.0	999.9895750176993	800.6921269351584	1.2489064665159126
2961000000.0	997.8199182954119	800.3463817127605	1.2467350900744416
2964000000.0	999.6207063810327	800.9800426059121	1.247997020161529
2967000000.0	998.5334370903902	799.6955982981209	1.248641907264999
2970000000.0	1000.346531556419	799.6002349341852	1.2510583262131696
2973000000.0	1000.809009404728	800.3688847983601	1.2504346788254588
2976000000.0	998.0874353745068	799.0349378660924	1.2491161375746662
2979000000.0	999.1650375695448	799.228359978269	1.2501621408888843
2982000000.0	1000.88971000737	799.2365898693779	1.2523071674820956
2985000000.0	999.4865037358599	798.6133984409549	1.2515273418741126
2988000000.0	998.6470456325889	799.8428507035026	1.2485540687826713
2991000000.0	1001.46437892612	800.7693620458574	1.2506277417601417
2994000000.0	1001.3820848111756	799.2116723675972	1.2529622870054757
2997000000.0	997.3229070065387	798.321859103759	1.249274206428707
3000000000.0	1000.3615709897831	798.9199799255208	1.2521423873803252
