Frequency (Hz)	Signal Counts	Reference Counts	Contrast
2700000000.0	1001.3984755401359	800.8536766579156	1.2504137831009583
2703000000.0	998.9139268205128	799.9912988174744	1.2486559895052363
2706000000.0	1000.3150661815507	798.5891924459916	1.2526028096093997
2709000000.0	998.1698084995206	799.9942959514591	1.2477211569519568
2712000000.0	1000.4865455118874	800.8667114693146	1.2492547526121283
2715000000.0	997.7744087004836	800.2679388011908	1.2468004281105645
2718000000.0	997.2767182895518	799.3407399008976	1.2476240337921403
2721000000.0	1001.6824732694121	800.3540656864692	1.2515491783130535
2724000000.0	1001.7389762030172	801.2454451464387	1.2502273582596597
2727000000.0	1000.273998536675	800.5128139149122	1.2495415203222415
2730000000.0	999.402235090953	799.3791479098282	1.250223048354631
2733000000.0	998.0015916492127	799.2820669630037	1.2486225237621993
2736000000.0	997.8146782614286	800.2553790616977	1.2468703171122322
2739000000.0	1001.7794051863627	800.8093488898261	1.2509586789604097
2742000000.0	999.5562048352472	801.0839231683084	1.2477546683023866
2745000000.0	1000.0792981651167	799.1408228093547	1.251443136954722
2748000000.0	1003.334349599791	801.565969379775	1.2517177474190149
2751000000.0	998.4417791317935	800.1324318908756	1.2478456557151079
2754000000.0	999.3570313328125	799.3887611401989	1.2501514656115396
2757000000.0	1000.1752524949156	799.7182042047892	1.250659603890665
2760000000.0	1000.3587373515712	799.4399450116513	1.2513244348041574
2763000000.0	999.0537827528534	800.215649414292	1.2484806857802626
2766000000.0	999.5939845912608	797.830103958476	1.2528907841803947
2769000000.0	999.1250213876842	799.5372372233928	1.2496291290414607
2772000000.0	1000.1203374989406	799.5392617479514	1.2508708269215938
2775000000.0	1001.4540592442404	798.8233357481525	1.2536614973901712
2778000000.0	999.4607109558489	800.0346380082736	1.2492717983362025
2781000000.0	1000.180192537891	799.9552451810988	1.2502951865906748
2784000000.0	1003.4238557231185	799.9646992531767	1.2543351683641606
2787000000.0	998.0956331922565	800.7093133359348	1.2465143299432424
2790000000.0	998.4119767063173	799.466057041751	1.2488484882031416
2793000000.0	999.0706872380283	801.2873662531215	1.246831947332149
2796000000.0	1000.6397981721	800.1997410074125	1.25048753066621
2799000000.0	1001.1592711021639	799.8338685258033	1.2517090242095263
2802000000.0	998.5069902002068	799.3306360901361	1.2491789318677018
2805000000.0	999.4997179669125	799.1725746622539	1.2506681906462078
2808000000.0	1000.0331720345719	800.2501925294999	1.2496506484722991
2811000000.0	998.6362047516246	800.906093894452	1.2468830145812708
2814000000.0	999.9699755303163	799.8198789700116	1.2502439634509375
2817000000.0	997.5729821312555	800.3311107252741	1.2464503363204729
2820000000.0	1001.888577196216	799.0602822079148	1.2538335335950603
2823000000.0	998.4007356989094	799.6892526110395	1.2484858742806202
2826000000.0	996.9553595818924	801.9297496794504	1.2431953796207187
2829000000.0	996.9708922841116	800.0708254497539	1.2461032955722036
2832000000.0	996.9583864848217	798.7704687649589	1.2481162304689313
2835000000.0	1001.5617767470657	800.141140674467	1.251731383169242
2838000000.0	1000.2678971689667	801.8264772727977	1.2474867387406754
2841000000.0	1001.0958829147809	800.0020299589364	1.2513666783647617
2844000000.0	1000.3989178374019	801.3380374759258	1.2484106220496944
2847000000.0	1001.3837984609942	799.9592832673031	1.2517934592508326
2850000000.0	999.6558244102124	799.7854502678834	1.2499049889884637
2853000000.0	1000.2972328572342	799.8364045113663	1.2506272872992483
2856000000.0	998.4229548126972	802.250660904255	1.2445274319716073
2859000000.0	1001.4694812710756	798.5892204179612	1.2540483338191468
2862000000.0	1000.8520349239387	800.3322148531456	1.2505457313218198
2865000000.0	998.9493962426976	799.2656586005315	1.2498340013654545
2868000000.0	1000.9472427203074	799.8625622275162	1.2513990402711133
2871000000.0	1000.215309038906	799.1715960563612	1.2515651381688573
2874000000.0	999.5182360837406	799.537689746228	1.250120224352383
2877000000.0	1001.8185426417599	801.4136851301134	1.2500641818702032
2880000000.0	1001.4630662515077	799.6848143765085	1.252322225266113
2883000000.0	1000.1316616514572	798.4746344266229	1.252552828268167
2886000000.0	998.2210983389365	801.3023742991979	1.2457483346557652
2889000000.0	999.6519929086861	798.5852475209222	1.2517786873874053
2892000000.0	1000.2857764326772	800.4786341835598	1.24960958820957
2895000000.0	999.3613000574619	798.1136063306421	1.252154194754383
2898000000.0	998.6842633889045	799.8647796984886	1.2485663686371606
2901000000.0	999.5828660318191	801.6649393366583	1.2468836005961903
2904000000.0	1001.7744466189811	799.8337707783068	1.2524783063913003
2907000000.0	997.8452418214399	801.9559733281036	1.2442643673821634
2910000000.0	1001.7151361524493	800.5479579294765	1.2512868544980966
2913000000.0	999.5381884303065	800.1484431413195	1.2491909432532275
2916000000.0	999.1813875671094	800.3471707246721	1.2484349593719477
2919000000.0	999.7230552260309	799.0443950460591	1.2511483234525462
2922000000.0	1000.9814934100463	800.773600269448	1.250018098839961
2925000000.0	1002.5063860261985	799.115788943721	1.2545195576116963
2928000000.0	1001.6263813085689	799.5321766349653	1.2527655678901737
2931000000.0	1000.1032940088538	800.1946466232221	1.2498250247352134
2934000000.0	1001.1064760295644	798.136571236334	1.2543047294259737
2937000000.0	1000.9035756727095	801.3720696155801	1.2489873476035234
2940000000.0	999.751843214269	800.710028482895	1.2485816433553336
2943000000.0	997.6648397736586	800.3371921373036	1.2465556387669436
2946000000.0	999.2462210689507	800.2171325257211	1.2487188544877004
2949000000.0	998.5529693462855	800.5969767051255	1.2472604798682256
2952000000.0	1000.3476517987693	800.5482030475238	1.2495782864675105
2955000000.0	998.467094783983	800.981641309423	1.2465542820079074
2958000000.0	998.4279224165504	799.4764596666814	1.248852183631293
2961000000.0	1001.5667030569581	800.236547038476	1.25158830443769
2964000000.0	1000.1780671770077	798.5443357519678	1.2525016112413683
2967000000.0	1000.2840990273112	801.1643961025118	1.2485378829781664
2970000000.0	1000.1339130867736	801.8706633785578	1.247250908111371
2973000000.0	998.255273642924	800.1781573043568	1.247541268816747
2976000000.0	998.0572015720855	798.983223290679	1.2491591468735774
2979000000.0	1002.0331802160074	799.8014380921812	1.2528524362324513
2982000000.0	1000.9996847237888	799.0990880627793	1.2526602766503818
2985000000.0	999.2730672780173	801.1082151391523	1.247363400342167
2988000000.0	998.4787937320326	799.7559003159478	1.2484794339592598
2991000000.0	1002.3747042735439	799.5744503602017	1.253635235370493
2994000000.0	1002.0562779372349	801.8181508959269	1.2497301000452135
2997000000.0	998.8023215435248	799.2686471857874	1.2496453164531005
3000000000.0	999.8937804228394	799.7332251608111	1.2502841559718616
