2700000000	-2.54883509	-2.54883184
2703000000	-2.55086507	-2.55088331
2706000000	-2.54615928	-2.54606288
2709000000	-2.54819122	-2.54819480
2712000000	-2.55014955	-2.55010916
2715000000	-2.55105788	-2.55109077
2718000000	-2.55099991	-2.55100772
2721000000	-2.55049184	-2.55047425
2724000000	-2.54617492	-2.54619088
2727000000	-2.54597202	-2.54587431
2730000000	-2.54458331	-2.54534833
2733000000	-2.54468296	-2.54557729
2736000000	-2.54713764	-2.54633808
2739000000	-2.54935358	-2.54929691
2742000000	-2.55098460	-2.55100088
2745000000	-2.55062505	-2.55062309
2748000000	-2.54872045	-2.54873348
2751000000	-2.55073154	-2.55070875
2754000000	-2.54800102	-2.54893866
2757000000	-2.54495035	-2.54493244
2760000000	-2.54488619	-2.54488652
2763000000	-2.54565448	-2.54561083
2766000000	-2.54486632	-2.54488424
2769000000	-2.54566881	-2.54569063
2772000000	-2.55080222	-2.55080189
2775000000	-2.55155129	-2.55153272
2778000000	-2.55162424	-2.55160796
2781000000	-2.55167896	-2.55165225
2784000000	-2.54516367	-2.54515325
2787000000	-2.54810003	-2.54808667
2790000000	-2.54936693	-2.54936889
2793000000	-2.55066966	-2.55057815
2796000000	-2.55020915	-2.55021566
2799000000	-2.55172781	-2.55170175
2802000000	-2.55001472	-2.55000429
2805000000	-2.55174637	-2.55176689
2808000000	-2.54519103	-2.54526691
2811000000	-2.54742196	-2.54743303
2814000000	-2.54872990	-2.54873185
2817000000	-2.55144739	-2.55145749
2820000000	-2.55209160	-2.55207727
2823000000	-2.55068237	-2.55069507
2826000000	-2.54950307	-2.54950991
2829000000	-2.54734998	-2.54737343
2832000000	-2.54668656	-2.54669699
2835000000	-2.54705035	-2.54703211
2838000000	-2.55008734	-2.55007855
2841000000	-2.54881783	-2.54880969
2844000000	-2.55201213	-2.55199682
2847000000	-2.55232055	-2.55230752
2850000000	-2.55238373	-2.55236582
2853000000	-2.54689468	-2.54689858
2856000000	-2.54666702	-2.54666246
2859000000	-2.55068139	-2.55067781
2862000000	-2.54697186	-2.54697968
2865000000	-2.54655434	-2.54619576
2868000000	-2.54602087	-2.54602543
2871000000	-2.54594922	-2.54594043
2874000000	-2.55187209	-2.55187209
2877000000	-2.55244138	-2.55241923
2880000000	-2.54598342	-2.54592382
2883000000	-2.55275729	-2.55270486
2886000000	-2.55243356	-2.55242053
2889000000	-2.54874455	-2.54871459
2892000000	-2.54649702	-2.54657258
2895000000	-2.55243486	-2.55241532
2898000000	-2.54757503	-2.54755255
2901000000	-2.54644426	-2.54644198
2904000000	-2.55286379	-2.55234433
2907000000	-2.55050324	-2.55051399
2910000000	-2.54795249	-2.54794175
2913000000	-2.55081590	-2.55077844
2916000000	-2.55009972	-2.55009027
2919000000	-2.54722720	-2.54720798
2922000000	-2.55311619	-2.55313443
2925000000	-2.54682270	-2.54682954
2928000000	-2.54654945	-2.54657616
2931000000	-2.55142069	-2.55142948
2934000000	-2.55313313	-2.55316537
2937000000	-2.54655238	-2.54656053
2940000000	-2.55255700	-2.55256384
2943000000	-2.55114907	-2.55118717
2946000000	-2.54748286	-2.54749165
2949000000	-2.55166300	-2.55164704
2952000000	-2.55164443	-2.55157376
2955000000	-2.54896439	-2.54897742
2958000000	-2.54810524	-2.54810035
2961000000	-2.55269965	-2.55271332
2964000000	-2.54695590	-2.54695786
2967000000	-2.54946334	-2.54945454
2970000000	-2.55337609	-2.55340638
2973000000	-2.55241337	-2.55236973
2976000000	-2.54696861	-2.54693245
2979000000	-2.55188707	-2.55191963
2982000000	-2.55034626	-2.55034300
2985000000	-2.54714350	-2.54712558
2988000000	-2.54999876	-2.54999094
2991000000	-2.55248632	-2.55244789
2994000000	-2.54772484	-2.54766166
2997000000	-2.55313411	-2.55308037
3000000000	-2.54865857	-2.54869700
