Frequency (Hz)	Signal Counts	Reference Counts	Contrast
2700000000.0	999.1818661940265	801.0639415998927	1.2473184902049776
2703000000.0	1002.1911750861432	800.5206824190774	1.2519241502388692
2706000000.0	998.799647003813	798.2664084837667	1.2512109195487013
2709000000.0	999.5204670713324	799.9520846628709	1.2494754201341534
2712000000.0	1000.2008748168961	799.4076033960088	1.2511775852117069
2715000000.0	1000.7119522898943	799.5807264114889	1.2515458655201466
2718000000.0	998.0487784841479	800.1155045573875	1.2473808753853037
2721000000.0	999.988419693581	799.941877298404	1.250076346885079
2724000000.0	1000.4149328440267	800.0581079642561	1.2504278412846506
2727000000.0	997.9064100923623	799.7335464386747	1.247798613095798
2730000000.0	998.7122441743901	801.0469790288267	1.2467586425270698
2733000000.0	998.6343258768566	800.3963344673011	1.2476747866936342
2736000000.0	1002.199996521332	800.2835735854595	1.2523060944900308
2739000000.0	1001.424734313956	800.1286251391728	1.2515796871281417
2742000000.0	1001.1657707578878	798.8728331504237	1.253222952656563
2745000000.0	999.8961524732033	798.8783235702657	1.2516250885423568
2748000000.0	1000.4486250599435	800.4682365085966	1.2498292617126217
2751000000.0	999.8039662523616	799.5825813369986	1.2504073870400838
2754000000.0	996.3258240906987	800.5334836449485	1.2445773280516368
2757000000.0	999.4778824141529	798.9094897632308	1.2510527102517754
2760000000.0	998.3041945036287	797.3831350826567	1.251975556769387
2763000000.0	1000.1369945371101	798.9194031420112	1.2518621911093222
2766000000.0	1001.4491674431114	800.9702791211718	1.2502950403377089
2769000000.0	1000.112404285977	801.6145956593357	1.24762249802023
2772000000.0	997.9272383270785	800.2795364408837	1.2469733298007364
2775000000.0	1002.5961813347789	800.0329938386675	1.25319354208654
2778000000.0	1000.2439276848077	798.3781019755089	1.2528448929270497
2781000000.0	999.9362787976629	800.4581135413654	1.2492050013382605
2784000000.0	999.999574015595	799.2391037180515	1.251189499317048
2787000000.0	998.6218254856032	800.5897778353266	1.2473577019503361
2790000000.0	1002.7295010453116	799.9989142001433	1.253413577501993
2793000000.0	1000.3509187470507	798.9950191889499	1.2520114577966892
2796000000.0	1002.1859769792193	799.128411755528	1.2540987934312255
2799000000.0	999.9357054696187	799.5227618235268	1.250665713617704
2802000000.0	998.3773321818427	800.114730640614	1.2477927151553494
2805000000.0	996.947859108241	799.4959260501682	1.2469705305861467
2808000000.0	999.0609384255321	798.9024286520108	1.250541871691702
2811000000.0	999.3520053815753	799.5011895716912	1.2499693789285644
2814000000.0	1002.4258246746635	801.1282503384377	1.2512676019740752
2817000000.0	997.7870094590137	799.3287033631811	1.2482812205552207
2820000000.0	999.09781615372	799.8846081487121	1.2490524332829402
2823000000.0	997.4797829374087	800.254609776826	1.2464530297620962
2826000000.0	1000.1832916751481	801.1850468873946	1.2483798787319633
2829000000.0	1001.0847783982126	800.4166577102998	1.2507045783654118
2832000000.0	997.1872345434643	799.0337191856408	1.247991430899534
2835000000.0	998.1066716313625	798.7197162791294	1.249633195836314
2838000000.0	998.4687078533266	800.1952279370897	1.2477813825850819
2841000000.0	1000.0565940636975	800.6751149882143	1.2490167052068528
2844000000.0	1002.1579504337283	800.0578992768786	1.252606781758564
2847000000.0	1002.2137180956029	798.9357965604166	1.2544358663241022
2850000000.0	999.4507624327315	800.997228424093	1.2477580782633695
2853000000.0	1000.0641489473152	799.9664643551523	1.2501325911873822
2856000000.0	1001.9426576645521	799.6470541494829	1.2529811151874173
2859000000.0	999.0958441168782	799.7500368222096	1.2492601414396491
2862000000.0	999.6916637619426	800.6105089562294	1.2486616807781588
2865000000.0	997.8053020521132	799.0836862355115	1.2486868637661477
2868000000.0	999.9119085646107	799.9508977505624	1.249966605920854
2871000000.0	1000.4914686761605	800.9387951920512	1.249148467625744
2874000000.0	996.9349769509481	800.0410876542022	1.2461047217887993
2877000000.0	1001.2049103456236	800.0851454461426	1.2513729520466634
2880000000.0	998.34862313345	799.9614076830313	1.2479959827374894
2883000000.0	998.0995857939907	800.1461391779177	1.2473966153476082
2886000000.0	1000.2598518831967	800.9942711312835	1.248772791433927
2889000000.0	997.5562221823557	801.1871553750988	1.2450976223093855
2892000000.0	1001.9137704173369	798.761281555156	1.2543344220023425
2895000000.0	999.302479082341	799.6905635179248	1.2496114430640546
2898000000.0	998.3197240035087	798.3940397560023	1.2504097905197362
2901000000.0	999.9221360198143	798.6266381760901	1.252052070669023
2904000000.0	998.7624639096274	798.7004941818968	1.2504843444884213
2907000000.0	1000.0492507975292	801.1527034841793	1.2482629671576433
2910000000.0	999.51836506759	799.7961426100627	1.2497164112416845
2913000000.0	999.6688797641258	803.6230741736399	1.2439524347805448
2916000000.0	997.6173337491961	799.9853929792691	1.2470444366914188
2919000000.0	999.3521532428083	799.3756054745797	1.2501659375125724
2922000000.0	998.5620617111498	800.6232679346867	1.2472308783718868
2925000000.0	999.2108328878821	800.3436917608161	1.2484771769607421
2928000000.0	999.5341169947009	802.3666136401472	1.2457324370215896
2931000000.0	998.7726222684332	799.9920031877149	1.248478257643377
2934000000.0	999.0699284470747	800.0394274920524	1.2487758654332064
2937000000.0	1002.0666864917564	801.2856371730792	1.2505736281846123
2940000000.0	998.4812584363232	800.3892685776647	1.2474945600041325
2943000000.0	999.9451812647851	798.5611682857452	1.2521835783867963
2946000000.0	1000.3659150826873	800.3078936433441	1.2499763191496132
2949000000.0	999.8345911316063	798.8833494243191	1.2515401552080088
2952000000.0	1002.399659669346	800.9688596710512	1.2514839341956692
2955000000.0	998.7676050926644	801.0449520088508	1.2468309082879396
2958000000.0	999.0175497737382	800.0337421274296	1.248719269161293
2961000000.0	997.5034513946738	799.1728323487424	1.2481698714194829
2964000000.0	1001.712677079688	800.3861771052342	1.2515367028233717
2967000000.0	1000.4633895115084	799.8089238231199	1.2508780031226105
2970000000.0	999.2559860482075	801.3628195360722	1.2469457799735462
2973000000.0	999.1150339245385	799.864305950904	1.2491056626620671
2976000000.0	1000.1354238372429	800.0830250510413	1.2500395490498493
2979000000.0	999.4891524862195	800.0363258675322	1.249304713010884
2982000000.0	997.2649577526462	799.5136474693375	1.247339505597236
2985000000.0	997.6545188247956	800.7023359824171	1.2459742828160094
2988000000.0	1000.7248535911117	801.6664624734631	1.2483057486320104
2991000000.0	998.4769350414642	799.4674016564614	1.2489276397920213
2994000000.0	998.1086514763772	798.089795490547	1.250621994061318
2997000000.0	1001.0698092198102	799.7338855902483	1.251753648628962
3000000000.0	1001.2504063778522	800.7819528842273	1.2503408734070305
